url,category,issue,type,details
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-12c1/,Performance,Moderate Response Time,warning,Page took 1054.07ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-12c1/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-12c1/,SEO,Title Too Long,warning,Title is 65 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-6a2/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-6a2/,Performance,Moderate Response Time,warning,Page took 1430.06ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-6a2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-6a2/,SEO,Title Too Long,warning,Title is 77 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-7a1/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-7a1/,Performance,Moderate Response Time,warning,Page took 1532.19ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-7a1/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-7a1/,SEO,Title Too Long,warning,Title is 77 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-7a2/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-7a2/,Performance,Slow Response Time,error,Page took 3598.23ms to respond (recommended: <3000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-7a2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-7a2/,SEO,Title Too Long,warning,Title is 77 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-8a1/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-8a1/,Performance,Slow Response Time,error,Page took 5274.72ms to respond (recommended: <3000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-8a1/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-8a1/,SEO,Title Too Long,warning,Title is 77 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-8a2/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-8a2/,Performance,Moderate Response Time,warning,Page took 1478.63ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-8a2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-8a2/,SEO,Title Too Long,warning,Title is 77 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-8b1/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-8b1/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-8b1/,SEO,Title Too Long,warning,Title is 77 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-8b2/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-8b2/,Performance,Moderate Response Time,warning,Page took 1445.45ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-8b2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-8b2/,SEO,Title Too Long,warning,Title is 77 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-9a1/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-9a1/,Performance,Moderate Response Time,warning,Page took 1530.98ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-9a1/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-9a1/,SEO,Title Too Long,warning,Title is 77 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-9a2/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-9a2/,Performance,Moderate Response Time,warning,Page took 1280.33ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-9a2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-9a2/,SEO,Title Too Long,warning,Title is 77 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-9b2/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-9b2/,Performance,Moderate Response Time,warning,Page took 1755.61ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-9b2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2018-anh-du-thi-lop-9b2/,SEO,Title Too Long,warning,Title is 77 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10a1/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10a1/,Performance,Moderate Response Time,warning,Page took 2217.67ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10a1/,Technical,Canonical URL Different,warning,Canonical points to: https://truongvietanh.com/
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10a2/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10a2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10a2/,SEO,Title Too Long,warning,Title is 78 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10b2/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10b2/,Performance,Moderate Response Time,warning,Page took 1191.91ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10b2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10b2/,SEO,Title Too Long,warning,Title is 78 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10c1/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10c1/,Performance,Moderate Response Time,warning,Page took 1407.47ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10c1/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10c1/,SEO,Title Too Long,warning,Title is 78 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10d2/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10d2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10d2/,SEO,Title Too Long,warning,Title is 78 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10e2/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10e2/,Performance,Slow Response Time,error,Page took 3886.3ms to respond (recommended: <3000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10e2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-10e2/,SEO,Title Too Long,warning,Title is 78 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11a1/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11a1/,Performance,Moderate Response Time,warning,Page took 1683.15ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11a1/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11a1/,SEO,Title Too Long,warning,Title is 78 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11a2/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11a2/,Performance,Moderate Response Time,warning,Page took 1996.7ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11a2/,Technical,Canonical URL Different,warning,Canonical points to: https://truongvietanh.com/
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11b1/,Accessibility,Images Without Alt Text,warning,16 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11b1/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11b1/,SEO,Title Too Long,warning,Title is 78 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11b2/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11b2/,Performance,Moderate Response Time,warning,Page took 1917.84ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11b2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11b2/,SEO,Title Too Long,warning,Title is 78 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11c1-3/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11c1-3/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11c1-3/,SEO,Title Too Long,warning,Title is 78 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11d1/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11d1/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11d1/,SEO,Title Too Long,warning,Title is 78 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11d2/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11d2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-11d2/,SEO,Title Too Long,warning,Title is 78 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12a1/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12a1/,Performance,Moderate Response Time,warning,Page took 1832.55ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12a1/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12a1/,SEO,Title Too Long,warning,Title is 78 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12a2/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12a2/,Performance,Moderate Response Time,warning,Page took 1794.57ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12a2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12a2/,SEO,Title Too Long,warning,Title is 78 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12b1/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12b1/,Performance,Moderate Response Time,warning,Page took 1777.85ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12b1/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12b1/,SEO,Title Too Long,warning,Title is 78 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12b2/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12b2/,Performance,Slow Response Time,error,Page took 3796.82ms to respond (recommended: <3000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12b2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12b2/,SEO,Title Too Long,warning,Title is 78 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12c1/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12c1/,Performance,Slow Response Time,error,Page took 5128.91ms to respond (recommended: <3000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12c1/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-12c1/,SEO,Title Too Long,warning,Title is 78 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-6a2/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-6a2/,Performance,Slow Response Time,error,Page took 4918.77ms to respond (recommended: <3000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-6a2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-6a2/,SEO,Title Too Long,warning,Title is 77 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-6b2/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-6b2/,Performance,Moderate Response Time,warning,Page took 1457.57ms to respond (recommended: <1000ms)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-6b2/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-6b2/,SEO,Title Too Long,warning,Title is 77 characters (recommended: ≤60)
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-7a1/,Accessibility,Images Without Alt Text,warning,14 of 20 images lack alt text
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-7a1/,SEO,Missing Meta Description,error,Page has no meta description
https://truongvietanh.com/khoanh-khac-thay-tro-2019-anh-du-thi-lop-7a1/,SEO,Title Too Long,warning,Title is 77 characters (recommended: ≤60)
